sponsor_zip,total,lat,lng,major_city,state
24901,13,37.9,-80.5,Lewisburg,WV
24957,2,37.91,-80.43,Maxwelton,WV
24970,2,37.73,-80.54,Ronceverte,WV
24976,2,37.66,-80.53,Sinks Grove,WV
24983,1,37.59,-80.55,Union,WV
25070,1,38.54,-81.93,Eleanor,WV
25130,2,38,-81.7,Madison,WV
25136,1,38.1,-81.3,Montgomery,WV
25143,4,38.41,-81.81,Nitro,WV
25168,3,38.54,-81.88,Red House,WV
25177,4,38.37,-81.83,Saint Albans,WV
25271,1,38.8,-81.7,Ripley,WV
25302,2,38.4,-81.58,Charleston,WV
25303,2,38.36,-81.68,Charleston,WV
25304,7,38.3,-81.6,Charleston,WV
25313,1,38.41,-81.77,Charleston,WV
25401,9,39.47,-77.97,Martinsburg,WV
25403,4,39.5,-78,Martinsburg,WV
25404,2,39.48,-77.89,Martinsburg,WV
25405,2,39.4,-77.95,Martinsburg,WV
25411,1,39.5,-78.2,Berkeley Springs,WV
25413,2,39.31,-78.05,Bunker Hill,WV
25414,27,39.2,-77.8,Charles Town,WV
25425,6,39.3,-77.8,Harpers Ferry,WV
25427,3,39.5,-78.1,Hedgesville,WV
25428,5,39.38,-78.02,Inwood,WV
25432,1,39.3,-77.8,Millville,WV
25438,18,39.32,-77.88,Ranson,WV
25443,1,39.44,-77.81,Shepherdstown,WV
25446,1,39.24,-77.97,Summit Point,WV
25504,1,38.4,-82.3,Barboursville,WV
25526,3,38.4,-82,Hurricane,WV
25550,1,38.86,-82.07,Point Pleasant,WV
25571,1,38.29,-82.19,West Hamlin,WV
25661,1,37.7,-82.3,Williamson,WV
25701,2,38.4,-82.4,Huntington,WV
25801,11,37.8,-81.2,Beckley,WV
25901,2,38,-81.1,Oak Hill,WV
26003,1,40.1,-80.6,Wheeling,WV
26062,12,40.42,-80.57,Weirton,WV
26101,4,39.24,-81.57,Parkersburg,WV
26187,2,39.37,-81.45,Williamstown,WV
26201,1,39,-80.2,Buckhannon,WV
26241,1,38.9,-79.8,Elkins,WV
26301,5,39.3,-80.4,Clarksburg,WV
26323,1,39.3,-80.4,Anmoore,WV
26330,1,39.3,-80.2,Bridgeport,WV
26452,2,39,-80.5,Weston,WV
26501,11,39.6,-80,Morgantown,WV
26505,19,39.65,-79.95,Morgantown,WV
26508,9,39.6,-79.9,Morgantown,WV
26525,2,39.6,-79.6,Bruceton Mills,WV
26534,5,39.65,-79.99,Granville,WV
26554,1,39.5,-80.1,Fairmont,WV
26704,1,39.3,-78.6,Augusta,WV
26836,61,39,-79,Moorefield,WV
26847,2,39,-79.2,Petersburg,WV
27006,3,35.9,-80.4,Advance,NC
27011,4,36.21,-80.69,Boonville,NC
27012,6,36.01,-80.37,Clemmons,NC
27013,1,35.8,-80.7,Cleveland,NC
27014,4,35.9,-80.6,Cooleemee,NC
27017,21,36.4,-80.8,Dobson,NC
27018,3,36.2,-80.5,East Bend,NC
27020,2,36.1,-80.8,Hamptonville,NC
27021,2,36.32,-80.34,King,NC
27025,2,36.4,-80,Madison,NC
27027,1,36.45,-79.98,Mayodan,NC
27028,16,35.9,-80.6,Mocksville,NC
27030,20,36.5,-80.6,Mount Airy,NC
27040,6,36.17,-80.38,Pfafftown,NC
27041,1,36.4,-80.5,Pilot Mountain,NC
27045,4,36.24,-80.3,Rural Hall,NC
27048,5,36.5,-79.9,Stoneville,NC
27051,1,36.18,-80.16,Walkertown,NC
27054,2,35.79,-80.61,Woodleaf,NC
27055,9,36.1,-80.6,Yadkinville,NC
27101,22,36.12,-80.2,Winston Salem,NC
27103,34,36.06,-80.32,Winston Salem,NC
27104,7,36.1,-80.32,Winston Salem,NC
27105,150,36.16,-80.24,Winston Salem,NC
27106,81,36.15,-80.33,Winston Salem,NC
27107,126,36,-80.2,Winston Salem,NC
27127,61,36.02,-80.29,Winston Salem,NC
27203,60,35.74,-79.77,Asheboro,NC
27205,19,35.6,-79.8,Asheboro,NC
27207,1,35.6,-79.4,Bear Creek,NC
27209,2,35.3,-79.8,Biscoe,NC
27214,7,36.2,-79.7,Browns Summit,NC
27215,47,36,-79.5,Burlington,NC
27217,122,36.2,-79.4,Burlington,NC
27229,11,35.2,-79.8,Candor,NC
27243,1,36.1,-79.2,Efland,NC
27244,2,36.2,-79.5,Elon,NC
27248,1,35.78,-79.72,Franklinville,NC
27249,2,36.2,-79.6,Gibsonville,NC
27252,4,35.56,-79.35,Goldston,NC
27253,24,36,-79.3,Graham,NC
27258,10,36.04,-79.32,Haw River,NC
27260,78,35.96,-79.99,High Point,NC
27262,30,35.95,-80.04,High Point,NC
27263,23,35.91,-79.95,High Point,NC
27265,29,36,-80,High Point,NC
27278,29,36.1,-79.1,Hillsborough,NC
27281,1,35.2,-79.6,Jackson Springs,NC
27282,5,36,-79.93,Jamestown,NC
27284,57,36.1,-80.1,Kernersville,NC
27288,25,36.5,-79.7,Eden,NC
27292,24,35.7,-80.2,Lexington,NC
27295,7,35.9,-80.3,Lexington,NC
27298,4,35.9,-79.6,Liberty,NC
27299,1,35.76,-80.39,Linwood,NC
27302,21,36.1,-79.3,Mebane,NC
27306,1,35.2,-80,Mount Gilead,NC
27312,11,35.8,-79.2,Pittsboro,NC
27316,2,35.7,-79.6,Ramseur,NC
27320,20,36.3,-79.7,Reidsville,NC
27325,4,35.5,-79.5,Robbins,NC
27326,3,36.4,-79.6,Ruffin,NC
27330,211,35.5,-79.2,Sanford,NC
27332,54,35.4,-79.1,Sanford,NC
27341,1,35.5,-79.7,Seagrove,NC
27344,118,35.7,-79.4,Siler City,NC
27349,3,35.9,-79.4,Snow Camp,NC
27350,4,35.8,-79.9,Sophia,NC
27355,5,35.79,-79.57,Staley,NC
27357,3,36.27,-79.98,Stokesdale,NC
27358,5,36.2,-79.9,Summerfield,NC
27360,62,35.9,-80.1,Thomasville,NC
27370,2,35.8,-80,Trinity,NC
27376,2,35.25,-79.53,West End,NC
27377,2,36.04,-79.61,Whitsett,NC
27401,29,36.07,-79.77,Greensboro,NC
27403,15,36.06,-79.82,Greensboro,NC
27405,82,36.12,-79.74,Greensboro,NC
27406,72,36,-79.8,Greensboro,NC
27407,174,36.01,-79.87,Greensboro,NC
27409,17,36.11,-79.94,Greensboro,NC
27410,14,36.12,-79.89,Greensboro,NC
27455,6,36.18,-79.82,Greensboro,NC
27501,31,35.5,-78.7,Angier,NC
27502,10,35.7,-78.9,Apex,NC
27503,3,36.15,-78.88,Bahama,NC
27504,18,35.4,-78.5,Benson,NC
27505,16,35.4,-79,Broadway,NC
27508,3,35.96,-78.25,Bunn,NC
27509,11,36.13,-78.77,Butner,NC
27510,78,35.91,-79.08,Carrboro,NC
27511,247,35.76,-78.78,Cary,NC
27513,98,35.8,-78.8,Cary,NC
27514,32,35.97,-79.04,Chapel Hill,NC
27516,44,35.9,-79.2,Chapel Hill,NC
27517,30,35.8,-79,Chapel Hill,NC
27518,6,35.73,-78.77,Cary,NC
27519,2,35.81,-78.89,Cary,NC
27520,80,35.6,-78.5,Clayton,NC
27521,10,35.41,-78.66,Coats,NC
27522,22,36.1,-78.7,Creedmoor,NC
27523,4,35.8,-78.9,Apex,NC
27524,9,35.4,-78.4,Four Oaks,NC
27525,8,36.1,-78.5,Franklinton,NC
27526,47,35.5,-78.8,Fuquay Varina,NC
27527,17,35.66,-78.38,Clayton,NC
27529,84,35.7,-78.6,Garner,NC
27530,48,35.4,-78.1,Goldsboro,NC
27534,57,35.4,-77.9,Goldsboro,NC
27536,36,36.33,-78.41,Henderson,NC
27537,9,36.4,-78.4,Henderson,NC
27539,12,35.7,-78.8,Apex,NC
27540,4,35.61,-78.87,Holly Springs,NC
27542,9,35.6,-78.1,Kenly,NC
27544,3,36.2,-78.5,Kittrell,NC
27545,88,35.8,-78.47,Knightdale,NC
27546,15,35.4,-78.9,Lillington,NC
27549,11,36.1,-78.2,Louisburg,NC
27557,28,35.8,-78.2,Middlesex,NC
27559,3,35.6,-79.1,Moncure,NC
27560,13,35.87,-78.83,Morrisville,NC
27562,3,35.6,-79,New Hill,NC
27563,1,36.4,-78.2,Norlina,NC
27565,17,36.3,-78.6,Oxford,NC
27569,12,35.4,-78.2,Princeton,NC
27571,6,35.92,-78.46,Rolesville,NC
27573,14,36.4,-78.98,Roxboro,NC
27574,3,36.4,-78.9,Roxboro,NC
27576,74,35.6,-78.2,Selma,NC
27577,107,35.5,-78.4,Smithfield,NC
27581,3,36.21,-78.73,Stem,NC
27582,1,36.4,-78.7,Stovall,NC
27583,2,36.3,-78.9,Timberlake,NC
27587,8,36,-78.6,Wake Forest,NC
27591,35,35.8,-78.4,Wendell,NC
27592,22,35.57,-78.66,Willow Spring,NC
27596,9,36,-78.5,Youngsville,NC
27597,32,35.8,-78.3,Zebulon,NC
27601,7,35.77,-78.63,Raleigh,NC
27603,144,35.7,-78.7,Raleigh,NC
27604,326,35.82,-78.56,Raleigh,NC
27605,2,35.79,-78.65,Raleigh,NC
27606,134,35.74,-78.72,Raleigh,NC
27607,11,35.81,-78.71,Raleigh,NC
27609,207,35.84,-78.63,Raleigh,NC
27610,364,35.7,-78.5,Raleigh,NC
27612,91,35.85,-78.72,Raleigh,NC
27613,11,35.93,-78.72,Raleigh,NC
27614,8,35.95,-78.61,Raleigh,NC
27615,33,35.9,-78.63,Raleigh,NC
27616,185,35.87,-78.54,Raleigh,NC
27617,6,35.9,-78.77,Raleigh,NC
27701,182,35.99,-78.9,Durham,NC
27703,387,35.94,-78.8,Durham,NC
27704,306,36,-78.8,Durham,NC
27705,355,36.03,-78.98,Durham,NC
27707,414,35.95,-78.95,Durham,NC
27712,40,36.09,-78.91,Durham,NC
27713,87,35.89,-78.92,Durham,NC
27801,6,35.9,-77.7,Rocky Mount,NC
27803,20,35.9,-77.87,Rocky Mount,NC
27804,34,35.99,-77.85,Rocky Mount,NC
27807,4,35.8,-78.08,Bailey,NC
27809,1,36,-77.8,Battleboro,NC
27812,2,35.8,-77.4,Bethel,NC
27817,2,35.4,-77.1,Chocowinity,NC
27822,1,35.8,-77.9,Elm City,NC
27828,3,35.6,-77.6,Farmville,NC
27829,1,35.7,-77.6,Fountain,NC
27830,2,35.6,-78,Fremont,NC
27831,5,36.5,-77.5,Garysburg,NC
27832,1,36.51,-77.72,Gaston,NC
27834,95,35.7,-77.4,Greenville,NC
27837,4,35.5,-77.2,Grimesland,NC
27843,6,36,-77.4,Hobgood,NC
27846,2,35.8,-76.9,Jamesville,NC
27851,5,35.64,-78.03,Lucama,NC
27855,6,36.4,-77.1,Murfreesboro,NC
27856,5,36,-78,Nashville,NC
27857,3,36,-77.3,Oak City,NC
27858,44,35.5,-77.3,Greenville,NC
27863,6,35.5,-78,Pikeville,NC
27864,1,35.81,-77.65,Pinetops,NC
27866,1,36.51,-77.54,Pleasant Hill,NC
27870,30,36.43,-77.71,Roanoke Rapids,NC
27871,6,35.8,-77.2,Robersonville,NC
27874,3,36.1,-77.4,Scotland Neck,NC
27880,4,35.74,-78.08,Sims,NC
27882,4,35.9,-78.1,Spring Hope,NC
27883,2,35.6,-77.8,Stantonsburg,NC
27884,1,35.71,-77.28,Stokes,NC
27886,54,35.9,-77.5,Tarboro,NC
27888,1,35.6,-77.7,Walstonburg,NC
27889,20,35.6,-77,Washington,NC
27891,3,36.1,-77.8,Whitakers,NC
27892,9,35.8,-77,Williamston,NC
27893,49,35.7,-77.9,Wilson,NC
27896,4,35.79,-77.98,Wilson,NC
27897,2,36.32,-77.21,Woodland,NC
27909,44,36.3,-76.3,Elizabeth City,NC
27910,8,36.3,-77,Ahoskie,NC
27915,1,35.35,-75.51,Avon,NC
27920,3,35.26,-75.53,Buxton,NC
27921,1,36.3,-76.2,Camden,NC
27923,2,36.36,-75.94,Coinjock,NC
27925,1,35.8,-76.2,Columbia,NC
27928,2,35.8,-76.5,Creswell,NC
27929,2,36.43,-76,Currituck,NC
27932,17,36.1,-76.6,Edenton,NC
27937,1,36.5,-76.8,Gates,NC
27938,1,36.4,-76.73,Gatesville,NC
27939,11,36.23,-75.88,Grandy,NC
27941,1,36.09,-75.81,Harbinger,NC
27944,2,36.2,-76.4,Hertford,NC
27947,1,36.18,-75.85,Jarvisburg,NC
27948,58,36.02,-75.69,Kill Devil Hills,NC
27949,12,36.1,-75.7,Kitty Hawk,NC
27950,1,36.5,-76,Knotts Island,NC
27953,1,35.8,-75.9,Manns Harbor,NC
27954,46,35.91,-75.68,Manteo,NC
27959,3,35.9,-75.6,Nags Head,NC
27960,3,35.1,-75.9,Ocracoke,NC
27962,3,35.8,-76.7,Plymouth,NC
27966,2,36.12,-75.83,Powells Point,NC
27970,1,35.9,-76.5,Roper,NC
27980,2,36.24,-76.62,Tyner,NC
27981,1,35.85,-75.64,Wanchese,NC
28001,10,35.3,-80.2,Albemarle,NC
28012,18,35.22,-81.04,Belmont,NC
28016,20,35.3,-81.3,Bessemer City,NC
28021,3,35.4,-81.4,Cherryville,NC
28023,8,35.57,-80.59,China Grove,NC
28025,50,35.4,-80.5,Concord,NC
28027,55,35.4,-80.7,Concord,NC
28031,17,35.47,-80.89,Cornelius,NC
28033,1,35.42,-81.34,Crouse,NC
28034,10,35.35,-81.18,Dallas,NC
28036,6,35.48,-80.8,Davidson,NC
28037,4,35.5,-81.04,Denver,NC
28040,2,35.4,-81.8,Ellenboro,NC
28043,6,35.3,-81.9,Forest City,NC
28052,112,35.23,-81.24,Gastonia,NC
28054,59,35.26,-81.15,Gastonia,NC
28056,33,35.2,-81.1,Gastonia,NC
28073,3,35.2,-81.47,Grover,NC
28075,5,35.3,-80.64,Harrisburg,NC
28077,1,35.409,-81.2,High Shoals,NC
28078,31,35.4,-80.9,Huntersville,NC
28079,17,35.1,-80.6,Indian Trail,NC
28081,35,35.49,-80.68,Kannapolis,NC
28083,29,35.49,-80.57,Kannapolis,NC
28086,2,35.3,-81.4,Kings Mountain,NC
28088,3,35.54,-80.62,Landis,NC
28092,28,35.5,-81.3,Lincolnton,NC
28097,2,35.3,-80.4,Locust,NC
28098,3,35.27,-81.1,Lowell,NC
28101,1,35.256,-81.075,Mc Adenville,NC
28103,5,35,-80.3,Marshville,NC
28104,13,35.1,-80.7,Matthews,NC
28105,47,35.11,-80.7,Matthews,NC
28107,4,35.24,-80.52,Midland,NC
28110,145,35.1,-80.5,Monroe,NC
28112,69,34.9,-80.5,Monroe,NC
28115,19,35.6,-80.8,Mooresville,NC
28117,9,35.57,-80.89,Mooresville,NC
28119,2,34.9,-80,Morven,NC
28120,14,35.33,-81.01,Mount Holly,NC
28127,3,35.5,-80.2,New London,NC
28128,2,35.2,-80.2,Norwood,NC
28129,5,35.24,-80.32,Oakboro,NC
28133,4,35,-80.2,Peachland,NC
28134,41,35.08,-80.9,Pineville,NC
28139,1,35.3,-82,Rutherfordton,NC
28144,80,35.71,-80.45,Salisbury,NC
28146,22,35.6,-80.4,Salisbury,NC
28147,67,35.7,-80.6,Salisbury,NC
28150,7,35.4,-81.6,Shelby,NC
28152,5,35.2,-81.6,Shelby,NC
28159,7,35.69,-80.43,Spencer,NC
28160,6,35.36,-81.93,Spindale,NC
28163,3,35.21,-80.44,Stanfield,NC
28164,4,35.38,-81.05,Stanley,NC
28166,9,35.68,-80.88,Troutman,NC
28170,2,35,-80.1,Wadesboro,NC
28173,6,34.9,-80.7,Waxhaw,NC
28174,8,35,-80.4,Wingate,NC
28202,1,35.23,-80.84,Charlotte,NC
28203,8,35.21,-80.86,Charlotte,NC
28204,4,35.22,-80.83,Charlotte,NC
28205,796,35.22,-80.79,Charlotte,NC
28206,85,35.25,-80.82,Charlotte,NC
28208,275,35.24,-80.91,Charlotte,NC
28209,115,35.18,-80.85,Charlotte,NC
28210,668,35.13,-80.85,Charlotte,NC
28211,20,35.17,-80.79,Charlotte,NC
28212,691,35.19,-80.75,Charlotte,NC
28213,481,35.28,-80.73,Charlotte,NC
28214,173,35.28,-80.96,Charlotte,NC
28215,605,35.25,-80.69,Charlotte,NC
28216,144,35.31,-80.9,Charlotte,NC
28217,1087,35.17,-80.92,Charlotte,NC
28226,44,35.11,-80.83,Charlotte,NC
28227,228,35.18,-80.64,Charlotte,NC
28262,77,35.33,-80.74,Charlotte,NC
28269,175,35.34,-80.79,Charlotte,NC
28270,8,35.11,-80.76,Charlotte,NC
28273,255,35.12,-80.93,Charlotte,NC
28277,14,35.05,-80.81,Charlotte,NC
28278,12,35.1,-81,Charlotte,NC
28301,8,35.07,-78.89,Fayetteville,NC
28303,36,35.09,-78.96,Fayetteville,NC
28304,25,35.02,-78.99,Fayetteville,NC
28305,1,35.06,-78.91,Fayetteville,NC
28306,54,34.9,-78.9,Fayetteville,NC
28311,17,35.17,-78.9,Fayetteville,NC
28312,2,35,-78.7,Fayetteville,NC
28314,51,35.07,-79.02,Fayetteville,NC
28315,16,35.1,-79.4,Aberdeen,NC
28318,1,35,-78.6,Autryville,NC
28320,9,34.6,-78.8,Bladenboro,NC
28323,1,35.3,-78.8,Bunnlevel,NC
28326,10,35.3,-79.2,Cameron,NC
28327,1,35.4,-79.4,Carthage,NC
28328,227,35,-78.3,Clinton,NC
28333,124,35.28,-78.01,Dudley,NC
28334,50,35.3,-78.6,Dunn,NC
28337,28,34.7,-78.6,Elizabethtown,NC
28338,2,35.1,-79.8,Ellerbe,NC
28339,12,35.32,-78.73,Erwin,NC
28340,5,34.4,-79.2,Fairmont,NC
28341,62,35.1,-78.2,Faison,NC
28344,11,35.2,-78.6,Godwin,NC
28345,8,34.9,-79.7,Hamlet,NC
28347,2,35.03,-79.56,Hoffman,NC
28348,8,34.93,-78.92,Hope Mills,NC
28349,10,34.98,-77.93,Kenansville,NC
28351,1,34.8,-79.6,Laurel Hill,NC
28352,5,34.8,-79.5,Laurinburg,NC
28356,2,35.2,-78.8,Linden,NC
28357,19,34.91,-79.08,Lumber Bridge,NC
28358,238,34.6,-79,Lumberton,NC
28360,17,34.7,-79.1,Lumberton,NC
28364,2,34.7,-79.3,Maxton,NC
28365,139,35.2,-78.1,Mount Olive,NC
28366,15,35.2,-78.4,Newton Grove,NC
28371,9,34.91,-78.99,Parkton,NC
28372,1,34.7,-79.17,Pembroke,NC
28373,1,35.09,-79.51,Pinebluff,NC
28374,1,35.2,-79.47,Pinehurst,NC
28376,26,35.1,-79.2,Raeford,NC
28377,40,34.8,-79.2,Red Springs,NC
28379,20,34.9,-79.8,Rockingham,NC
28382,12,35,-78.5,Roseboro,NC
28383,1,34.6,-79.3,Rowland,NC
28384,88,34.8,-79,Saint Pauls,NC
28385,6,35.1,-78.5,Salemburg,NC
28386,7,34.8,-79.1,Shannon,NC
28387,5,35.17,-79.38,Southern Pines,NC
28390,11,35.2,-79,Spring Lake,NC
28393,1,35,-78.2,Turkey,NC
28398,45,35,-78.1,Warsaw,NC
28399,4,34.7,-78.7,White Oak,NC
28401,50,34.26,-77.97,Wilmington,NC
28403,115,34.22,-77.87,Wilmington,NC
28405,100,34.27,-77.86,Wilmington,NC
28409,58,34.13,-77.86,Wilmington,NC
28411,21,34.3,-77.79,Wilmington,NC
28412,153,34.13,-77.92,Wilmington,NC
28420,9,34.1,-78.5,Ash,NC
28422,4,34,-78.2,Bolivia,NC
28425,19,34.6,-77.9,Burgaw,NC
28428,1,34.04,-77.9,Carolina Beach,NC
28429,16,34.34,-77.9,Castle Hayne,NC
28431,8,34.3,-78.9,Chadbourn,NC
28432,5,34.17,-78.8,Clarendon,NC
28433,1,34.5,-78.7,Clarkton,NC
28435,5,34.4,-78.1,Currie,NC
28441,6,34.8,-78.4,Garland,NC
28442,1,34.3,-78.6,Hallsboro,NC
28443,4,34.4,-77.6,Hampstead,NC
28444,2,34.7,-78.3,Harrells,NC
28448,1,34.5,-78.3,Kelly,NC
28451,30,34.2,-78.1,Leland,NC
28453,88,34.9,-78.1,Magnolia,NC
28455,1,34.1,-78.6,Nakina,NC
28457,14,34.5,-77.9,Rocky Point,NC
28458,77,34.8,-78.1,Rose Hill,NC
28460,1,34.52,-77.43,Sneads Ferry,NC
28461,6,34,-78,Southport,NC
28462,34,34,-78.3,Supply,NC
28463,7,34.1,-78.8,Tabor City,NC
28464,19,34.78,-78.01,Teachey,NC
28465,1,33.9,-78.1,Oak Island,NC
28466,88,34.8,-77.9,Wallace,NC
28467,5,33.91,-78.59,Calabash,NC
28468,4,33.9,-78.5,Sunset Beach,NC
28469,11,33.94,-78.46,Ocean Isle Beach,NC
28470,57,33.97,-78.4,Shallotte,NC
28472,5,34.3,-78.6,Whiteville,NC
28478,8,34.6,-78.1,Willard,NC
28501,2,35.3,-77.5,Kinston,NC
28504,29,35.2,-77.7,Kinston,NC
28508,37,35.1,-77.82,Albertson,NC
28513,3,35.4,-77.4,Ayden,NC
28516,2,34.9,-76.5,Beaufort,NC
28518,5,34.9,-77.8,Beulaville,NC
28525,8,35.1,-77.7,Deep Run,NC
28530,4,35.4,-77.4,Grifton,NC
28532,5,34.9,-76.9,Havelock,NC
28538,5,35.42,-77.56,Hookerton,NC
28539,12,34.7,-77.3,Hubert,NC
28540,84,34.7,-77.5,Jacksonville,NC
28544,13,34.71,-77.32,Midway Park,NC
28546,25,34.8,-77.4,Jacksonville,NC
28551,19,35.3,-77.8,La Grange,NC
28557,19,34.74,-76.76,Morehead City,NC
28560,11,35.1,-77,New Bern,NC
28562,7,35.1,-77.1,New Bern,NC
28570,18,34.8,-76.9,Newport,NC
28572,4,35,-77.7,Pink Hill,NC
28573,1,35,-77.2,Pollocksville,NC
28574,11,34.9,-77.6,Richlands,NC
28578,153,35.2,-77.9,Seven Springs,NC
28580,20,35.4,-77.7,Snow Hill,NC
28584,3,34.74,-77.1,Swansboro,NC
28586,1,35.3,-77.2,Vanceboro,NC
28590,10,35.52,-77.42,Winterville,NC
28594,3,34.66,-77.01,Emerald Isle,NC
28601,20,35.8,-81.3,Hickory,NC
28602,28,35.7,-81.4,Hickory,NC
28604,3,36.2,-81.8,Banner Elk,NC
28607,16,36.2,-81.6,Boone,NC
28609,1,35.7,-81.1,Catawba,NC
28610,2,35.7,-81.1,Claremont,NC
28611,2,36,-81.8,Collettsville,NC
28612,5,35.7,-81.5,Connellys Springs,NC
28613,22,35.7,-81.2,Conover,NC
28617,7,36.49,-81.38,Crumpler,NC
28621,28,36.3,-80.9,Elkin,NC
28623,5,36.52,-80.97,Ennice,NC
28624,1,36.1,-81.4,Ferguson,NC
28625,52,35.9,-80.9,Statesville,NC
28627,1,36.44,-81,Glade Valley,NC
28630,24,35.8,-81.5,Granite Falls,NC
28631,2,36.55,-81.4,Grassy Creek,NC
28634,5,36,-80.8,Harmony,NC
28635,1,36.3,-81.1,Hays,NC
28636,2,35.9,-81.1,Hiddenite,NC
28637,1,35.72,-81.42,Hildebran,NC
28638,12,35.85,-81.48,Hudson,NC
28640,7,36.4,-81.4,Jefferson,NC
28642,5,36.22,-80.84,Jonesville,NC
28643,2,36.5,-81.5,Lansing,NC
28645,112,36,-81.5,Lenoir,NC
28650,12,35.6,-81.2,Maiden,NC
28651,16,36.3,-81.3,Millers Creek,NC
28654,3,36.1,-81.1,Moravian Falls,NC
28655,471,35.8,-81.7,Morganton,NC
28657,2,36,-82,Newland,NC
28658,33,35.6,-81.2,Newton,NC
28659,84,36.2,-81.1,North Wilkesboro,NC
28660,3,35.97,-80.86,Olin,NC
28667,1,35.8,-81.5,Rhodhiss,NC
28670,2,36.2,-80.94,Ronda,NC
28675,14,36.5,-81.2,Sparta,NC
28677,47,35.7,-80.9,Statesville,NC
28678,4,35.84,-81.06,Stony Point,NC
28681,6,35.9,-81.2,Taylorsville,NC
28683,1,36.38,-80.91,Thurmond,NC
28689,1,36,-80.9,Union Grove,NC
28690,11,35.73,-81.58,Valdese,NC
28692,11,36.3,-81.8,Vilas,NC
28693,3,36.46,-81.55,Warrensville,NC
28694,3,36.4,-81.5,West Jefferson,NC
28697,18,36.1,-81.2,Wilkesboro,NC
28698,2,36.35,-81.74,Zionville,NC
28701,3,35.7,-82.64,Alexander,NC
28704,48,35.46,-82.57,Arden,NC
28709,2,35.75,-82.41,Barnardsville,NC
28711,8,35.6,-82.3,Black Mountain,NC
28712,11,35.2,-82.8,Brevard,NC
28714,7,35.9,-82.3,Burnsville,NC
28715,37,35.5,-82.7,Candler,NC
28716,7,35.5,-82.8,Canton,NC
28717,7,35.08,-83.1,Cashiers,NC
28719,4,35.6,-83.3,Cherokee,NC
28721,2,35.7,-83,Clyde,NC
28722,5,35.2,-82.1,Columbus,NC
28723,14,35.3,-83.1,Cullowhee,NC
28725,1,35.3,-83.2,Dillsboro,NC
28726,20,35.28,-82.42,East Flat Rock,NC
28730,6,35.52,-82.39,Fairview,NC
28731,16,35.28,-82.38,Flat Rock,NC
28732,10,35.46,-82.48,Fletcher,NC
28734,18,35.2,-83.4,Franklin,NC
28736,3,35.17,-83.08,Glenville,NC
28739,12,35.3,-82.5,Hendersonville,NC
28741,3,35.08,-83.19,Highlands,NC
28748,8,35.6,-82.8,Leicester,NC
28751,4,35.5,-83.1,Maggie Valley,NC
28752,13,35.7,-82,Marion,NC
28759,6,35.38,-82.59,Mills River,NC
28761,1,35.7,-81.9,Nebo,NC
28762,2,35.6,-82.2,Old Fort,NC
28768,12,35.3,-82.7,Pisgah Forest,NC
28771,1,35.3,-83.8,Robbinsville,NC
28774,2,35.1,-83,Sapphire,NC
28777,7,35.9,-82.1,Spruce Pine,NC
28778,20,35.63,-82.4,Swannanoa,NC
28779,22,35.3,-83.2,Sylva,NC
28782,3,35.3,-82.2,Tryon,NC
28783,3,35.3,-83,Tuckasegee,NC
28785,3,35.7,-83.1,Waynesville,NC
28786,10,35.4,-83,Waynesville,NC
28787,43,35.7,-82.5,Weaverville,NC
28789,1,35.4,-83.3,Whittier,NC
28791,19,35.36,-82.51,Hendersonville,NC
28792,83,35.3,-82.5,Hendersonville,NC
28801,5,35.59,-82.56,Asheville,NC
28803,71,35.54,-82.52,Asheville,NC
28804,24,35.65,-82.55,Asheville,NC
28805,9,35.62,-82.49,Asheville,NC
28806,166,35.6,-82.6,Asheville,NC
28901,6,35.2,-83.8,Andrews,NC
28904,3,35.1,-83.7,Hayesville,NC
28906,4,35.1,-84.1,Murphy,NC
29001,1,33.8,-80.1,Alcolu,SC
29006,19,33.9,-81.5,Batesburg,SC
29009,2,34.4,-80.4,Bethune,SC
29010,6,34.2,-80.3,Bishopville,SC
29016,3,34.2,-81,Blythewood,SC
29018,1,33.3,-80.6,Bowman,SC
29020,59,34.3,-80.6,Camden,SC
29032,13,34.3,-80.5,Cassatt,SC
29033,25,33.96,-81.06,Cayce,SC
29038,2,33.4,-81,Cope,SC
29039,2,33.41,-80.91,Cordova,SC
29040,4,34.1,-80.4,Dalzell,SC
29042,2,33.3,-81.2,Denmark,SC
29044,1,33.9,-80.7,Eastover,SC
29045,59,34.2,-80.8,Elgin,SC
29053,97,33.8,-81.1,Gaston,SC
29054,29,33.9,-81.4,Gilbert,SC
29055,2,34.58,-80.93,Great Falls,SC
29056,1,33.6,-80,Greeleyville,SC
29061,6,33.9,-80.8,Hopkins,SC
29063,8,34.14,-81.2,Irmo,SC
29067,1,34.6,-80.5,Kershaw,SC
29070,46,33.9,-81.4,Leesville,SC
29072,30,34,-81.3,Lexington,SC
29073,47,33.9,-81.2,Lexington,SC
29078,8,34.2,-80.7,Lugoff,SC
29081,1,33.1,-81,Ehrhardt,SC
29082,1,33,-80.9,Lodge,SC
29101,3,34.5,-80.3,Mc Bee,SC
29102,2,33.6,-80.2,Manning,SC
29105,1,33.8,-81.6,Monetta,SC
29108,71,34.3,-81.6,Newberry,SC
29115,13,33.5,-80.9,Orangeburg,SC
29118,5,33.6,-80.9,Orangeburg,SC
29123,16,33.76,-81.26,Pelion,SC
29128,1,34.1,-80.5,Rembert,SC
